,contract,direction,order,symbol
0,"Stock(symbol='A', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=8, clientId=10, permId=666915708, action='BUY', account='DU2280941')",A
1,"Stock(symbol='AAL', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=9, clientId=10, permId=666915713, action='BUY', account='DU2280941')",AAL
2,"Stock(symbol='AAP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=10, clientId=10, permId=666915709, action='BUY', account='DU2280941')",AAP
3,"Stock(symbol='ABBV', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=11, clientId=10, permId=666915710, action='SELL', account='DU2280941')",ABBV
4,"Stock(symbol='ABC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=12, clientId=10, permId=666915711, action='BUY', account='DU2280941')",ABC
5,"Stock(symbol='ABEV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=13, clientId=10, permId=666915712, action='BUY', account='DU2280941')",ABEV
6,"Stock(symbol='ABMD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=14, clientId=10, permId=666915725, action='BUY', account='DU2280941')",ABMD
7,"Stock(symbol='ACAD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=15, clientId=10, permId=666915726, action='SELL', account='DU2280941')",ACAD
8,"Stock(symbol='ACC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=16, clientId=10, permId=666915714, action='BUY', account='DU2280941')",ACC
9,"Stock(symbol='ACGL', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=17, clientId=10, permId=666915728, action='BUY', account='DU2280941')",ACGL
10,"Stock(symbol='ACGLP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=18, clientId=10, permId=666915727, action='BUY', account='DU2280941')",ACGLP
11,"Stock(symbol='ACH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=19, clientId=10, permId=666915715, action='SELL', account='DU2280941')",ACH
12,"Stock(symbol='ACM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=20, clientId=10, permId=666915716, action='SELL', account='DU2280941')",ACM
13,"Stock(symbol='ADI', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=21, clientId=10, permId=666915735, action='BUY', account='DU2280941')",ADI
14,"Stock(symbol='ADM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=22, clientId=10, permId=666915717, action='SELL', account='DU2280941')",ADM
15,"Stock(symbol='AEG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=23, clientId=10, permId=666915718, action='BUY', account='DU2280941')",AEG
16,"Stock(symbol='AEM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=24, clientId=10, permId=666915719, action='BUY', account='DU2280941')",AEM
17,"Stock(symbol='AEP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=25, clientId=10, permId=666915720, action='BUY', account='DU2280941')",AEP
18,"Stock(symbol='AER', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=26, clientId=10, permId=666915721, action='SELL', account='DU2280941')",AER
19,"Stock(symbol='AES', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=27, clientId=10, permId=666915722, action='BUY', account='DU2280941')",AES
20,"Stock(symbol='AFG', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=28, clientId=10, permId=666915723, action='SELL', account='DU2280941')",AFG
21,"Stock(symbol='AFL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=29, clientId=10, permId=666915724, action='SELL', account='DU2280941')",AFL
22,"Stock(symbol='AGNC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=30, clientId=10, permId=666915742, action='BUY', account='DU2280941')",AGNC
23,"Stock(symbol='AGNCM', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=31, clientId=10, permId=666915747, action='BUY', account='DU2280941')",AGNCM
24,"Stock(symbol='AGNCN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=32, clientId=10, permId=666915754, action='BUY', account='DU2280941')",AGNCN
25,"Stock(symbol='AGR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=33, clientId=10, permId=666915729, action='BUY', account='DU2280941')",AGR
26,"Stock(symbol='AIG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=34, clientId=10, permId=666915730, action='BUY', account='DU2280941')",AIG
27,"Stock(symbol='AIV', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=35, clientId=10, permId=666915731, action='SELL', account='DU2280941')",AIV
28,"Stock(symbol='AIZ', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=36, clientId=10, permId=666915732, action='BUY', account='DU2280941')",AIZ
29,"Stock(symbol='AJG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=37, clientId=10, permId=666915733, action='BUY', account='DU2280941')",AJG
30,"Stock(symbol='AKAM', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=38, clientId=10, permId=666915767, action='BUY', account='DU2280941')",AKAM
31,"Stock(symbol='ALB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=39, clientId=10, permId=666915734, action='BUY', account='DU2280941')",ALB
32,"Stock(symbol='ALC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=40, clientId=10, permId=666915736, action='BUY', account='DU2280941')",ALC
33,"Stock(symbol='ALGN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=41, clientId=10, permId=666915770, action='SELL', account='DU2280941')",ALGN
34,"Stock(symbol='ALK', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=42, clientId=10, permId=666915737, action='SELL', account='DU2280941')",ALK
35,"Stock(symbol='ALL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=43, clientId=10, permId=666915738, action='BUY', account='DU2280941')",ALL
36,"Stock(symbol='ALLY', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=44, clientId=10, permId=666915739, action='BUY', account='DU2280941')",ALLY
37,"Stock(symbol='ALNY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=45, clientId=10, permId=666915774, action='SELL', account='DU2280941')",ALNY
38,"Stock(symbol='ALXN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=46, clientId=10, permId=666915776, action='SELL', account='DU2280941')",ALXN
39,"Stock(symbol='AMAT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=47, clientId=10, permId=666915783, action='BUY', account='DU2280941')",AMAT
40,"Stock(symbol='AMCR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=48, clientId=10, permId=666915740, action='BUY', account='DU2280941')",AMCR
41,"Stock(symbol='AMD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=49, clientId=10, permId=666915785, action='BUY', account='DU2280941')",AMD
42,"Stock(symbol='AME', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=50, clientId=10, permId=666915741, action='BUY', account='DU2280941')",AME
43,"Stock(symbol='AMED', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=51, clientId=10, permId=666915788, action='SELL', account='DU2280941')",AMED
44,"Stock(symbol='AMGN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=52, clientId=10, permId=666915789, action='SELL', account='DU2280941')",AMGN
45,"Stock(symbol='AMH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=53, clientId=10, permId=666915743, action='SELL', account='DU2280941')",AMH
46,"Stock(symbol='AMP', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=54, clientId=10, permId=666915744, action='SELL', account='DU2280941')",AMP
47,"Stock(symbol='AMRN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=55, clientId=10, permId=666915794, action='BUY', account='DU2280941')",AMRN
48,"Stock(symbol='AMT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=56, clientId=10, permId=666915745, action='BUY', account='DU2280941')",AMT
49,"Stock(symbol='AMTD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=57, clientId=10, permId=666915795, action='SELL', account='DU2280941')",AMTD
50,"Stock(symbol='AMX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=58, clientId=10, permId=666915746, action='BUY', account='DU2280941')",AMX
51,"Stock(symbol='ANET', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=59, clientId=10, permId=666915748, action='SELL', account='DU2280941')",ANET
52,"Stock(symbol='ANSS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=60, clientId=10, permId=666915802, action='BUY', account='DU2280941')",ANSS
53,"Stock(symbol='ANTM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=61, clientId=10, permId=666915749, action='BUY', account='DU2280941')",ANTM
54,"Stock(symbol='AOS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=62, clientId=10, permId=666915750, action='SELL', account='DU2280941')",AOS
55,"Stock(symbol='APA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=63, clientId=10, permId=666915803, action='SELL', account='DU2280941')",APA
56,"Stock(symbol='APD', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=64, clientId=10, permId=666915751, action='SELL', account='DU2280941')",APD
57,"Stock(symbol='APH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=65, clientId=10, permId=666915752, action='BUY', account='DU2280941')",APH
58,"Stock(symbol='APO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=66, clientId=10, permId=666915753, action='BUY', account='DU2280941')",APO
59,"Stock(symbol='APTV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=67, clientId=10, permId=666915755, action='BUY', account='DU2280941')",APTV
60,"Stock(symbol='AQN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=68, clientId=10, permId=666915756, action='SELL', account='DU2280941')",AQN
61,"Stock(symbol='ARCC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=69, clientId=10, permId=666915812, action='BUY', account='DU2280941')",ARCC
62,"Stock(symbol='ARE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=70, clientId=10, permId=666915757, action='SELL', account='DU2280941')",ARE
63,"Stock(symbol='ARES', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=71, clientId=10, permId=666915758, action='BUY', account='DU2280941')",ARES
64,"Stock(symbol='ARGX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=72, clientId=10, permId=666915813, action='BUY', account='DU2280941')",ARGX
65,"Stock(symbol='ARMK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=73, clientId=10, permId=666915759, action='BUY', account='DU2280941')",ARMK
66,"Stock(symbol='ARNC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=74, clientId=10, permId=666915760, action='BUY', account='DU2280941')",ARNC
67,"Stock(symbol='ASX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=75, clientId=10, permId=666915761, action='BUY', account='DU2280941')",ASX
68,"Stock(symbol='ATH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=76, clientId=10, permId=666915762, action='BUY', account='DU2280941')",ATH
69,"Stock(symbol='ATHM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=77, clientId=10, permId=666915763, action='SELL', account='DU2280941')",ATHM
70,"Stock(symbol='ATO', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=78, clientId=10, permId=666915764, action='SELL', account='DU2280941')",ATO
71,"Stock(symbol='ATR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=79, clientId=10, permId=666915765, action='BUY', account='DU2280941')",ATR
72,"Stock(symbol='ATUS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=80, clientId=10, permId=666915766, action='BUY', account='DU2280941')",ATUS
73,"Stock(symbol='ATVI', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=81, clientId=10, permId=666915824, action='SELL', account='DU2280941')",ATVI
74,"Stock(symbol='AU', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=82, clientId=10, permId=666915768, action='BUY', account='DU2280941')",AU
75,"Stock(symbol='AVGO', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=83, clientId=10, permId=666915832, action='SELL', account='DU2280941')",AVGO
76,"Stock(symbol='AVLR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=84, clientId=10, permId=666915769, action='BUY', account='DU2280941')",AVLR
77,"Stock(symbol='AVTR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=85, clientId=10, permId=666915771, action='BUY', account='DU2280941')",AVTR
78,"Stock(symbol='AVY', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=86, clientId=10, permId=666915772, action='BUY', account='DU2280941')",AVY
79,"Stock(symbol='AWK', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=87, clientId=10, permId=666915773, action='SELL', account='DU2280941')",AWK
80,"Stock(symbol='AXP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=88, clientId=10, permId=666915775, action='BUY', account='DU2280941')",AXP
81,"Stock(symbol='AXTA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=89, clientId=10, permId=666915777, action='BUY', account='DU2280941')",AXTA
82,"Stock(symbol='AYX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=90, clientId=10, permId=666915778, action='SELL', account='DU2280941')",AYX
83,"Stock(symbol='AZN', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=91, clientId=10, permId=666915779, action='BUY', account='DU2280941')",AZN
84,"Stock(symbol='AZPN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=92, clientId=10, permId=666915844, action='BUY', account='DU2280941')",AZPN
85,"Stock(symbol='BA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=93, clientId=10, permId=666915780, action='BUY', account='DU2280941')",BA
86,"Stock(symbol='BAC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=94, clientId=10, permId=666915781, action='BUY', account='DU2280941')",BAC
87,"Stock(symbol='BAH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=95, clientId=10, permId=666915782, action='SELL', account='DU2280941')",BAH
88,"Stock(symbol='BAM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=96, clientId=10, permId=666915784, action='BUY', account='DU2280941')",BAM
89,"Stock(symbol='BAP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=97, clientId=10, permId=666915786, action='BUY', account='DU2280941')",BAP
90,"Stock(symbol='BATRA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=98, clientId=10, permId=666915851, action='BUY', account='DU2280941')",BATRA
91,"Stock(symbol='BAX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=99, clientId=10, permId=666915787, action='SELL', account='DU2280941')",BAX
92,"Stock(symbol='BBD', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=100, clientId=10, permId=666915790, action='SELL', account='DU2280941')",BBD
93,"Stock(symbol='BBDO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=101, clientId=10, permId=666915791, action='BUY', account='DU2280941')",BBDO
94,"Stock(symbol='BBL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=102, clientId=10, permId=666915792, action='BUY', account='DU2280941')",BBL
95,"Stock(symbol='BBVA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=103, clientId=10, permId=666915793, action='BUY', account='DU2280941')",BBVA
96,"Stock(symbol='BBY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=104, clientId=10, permId=666915796, action='SELL', account='DU2280941')",BBY
97,"Stock(symbol='BCH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=105, clientId=10, permId=666915797, action='BUY', account='DU2280941')",BCH
98,"Stock(symbol='BCS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=106, clientId=10, permId=666915798, action='BUY', account='DU2280941')",BCS
99,"Stock(symbol='BEN', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=107, clientId=10, permId=666915799, action='BUY', account='DU2280941')",BEN
100,"Stock(symbol='BFAM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=108, clientId=10, permId=666915800, action='BUY', account='DU2280941')",BFAM
101,"Stock(symbol='BG', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=109, clientId=10, permId=666915801, action='SELL', account='DU2280941')",BG
102,"Stock(symbol='BGNE', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=110, clientId=10, permId=666915872, action='SELL', account='DU2280941')",BGNE
103,"Stock(symbol='BHC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=111, clientId=10, permId=666915804, action='SELL', account='DU2280941')",BHC
104,"Stock(symbol='BHP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=112, clientId=10, permId=666915805, action='BUY', account='DU2280941')",BHP
105,"Stock(symbol='BIDU', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=113, clientId=10, permId=666915877, action='BUY', account='DU2280941')",BIDU
106,"Stock(symbol='BIIB', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=114, clientId=10, permId=666915879, action='SELL', account='DU2280941')",BIIB
107,"Stock(symbol='BILI', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=115, clientId=10, permId=666915878, action='SELL', account='DU2280941')",BILI
108,"Stock(symbol='BIO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=116, clientId=10, permId=666915806, action='BUY', account='DU2280941')",BIO
109,"Stock(symbol='BK', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=117, clientId=10, permId=666915807, action='SELL', account='DU2280941')",BK
110,"Stock(symbol='BKI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=118, clientId=10, permId=666915808, action='BUY', account='DU2280941')",BKI
111,"Stock(symbol='BKR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=119, clientId=10, permId=666915809, action='SELL', account='DU2280941')",BKR
112,"Stock(symbol='BLK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=120, clientId=10, permId=666915810, action='BUY', account='DU2280941')",BLK
113,"Stock(symbol='BLL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=121, clientId=10, permId=666915811, action='BUY', account='DU2280941')",BLL
114,"Stock(symbol='BMRN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=122, clientId=10, permId=666915888, action='BUY', account='DU2280941')",BMRN
115,"Stock(symbol='BMY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=123, clientId=10, permId=666915814, action='SELL', account='DU2280941')",BMY
116,"Stock(symbol='BNS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=124, clientId=10, permId=666915815, action='BUY', account='DU2280941')",BNS
117,"Stock(symbol='BNTX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=125, clientId=10, permId=666915892, action='SELL', account='DU2280941')",BNTX
118,"Stock(symbol='BP', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=126, clientId=10, permId=666915816, action='SELL', account='DU2280941')",BP
119,"Stock(symbol='BPY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=127, clientId=10, permId=666915895, action='BUY', account='DU2280941')",BPY
120,"Stock(symbol='BR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=128, clientId=10, permId=666915817, action='SELL', account='DU2280941')",BR
121,"Stock(symbol='BRKR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=129, clientId=10, permId=666915898, action='BUY', account='DU2280941')",BRKR
122,"Stock(symbol='BRO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=130, clientId=10, permId=666915818, action='BUY', account='DU2280941')",BRO
123,"Stock(symbol='BSAC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=131, clientId=10, permId=666915819, action='BUY', account='DU2280941')",BSAC
124,"Stock(symbol='BSBR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=132, clientId=10, permId=666915820, action='BUY', account='DU2280941')",BSBR
125,"Stock(symbol='BSX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=133, clientId=10, permId=666915821, action='BUY', account='DU2280941')",BSX
126,"Stock(symbol='BWA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=134, clientId=10, permId=666915822, action='BUY', account='DU2280941')",BWA
127,"Stock(symbol='BWXT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=135, clientId=10, permId=666915823, action='BUY', account='DU2280941')",BWXT
128,"Stock(symbol='BX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=136, clientId=10, permId=666915825, action='SELL', account='DU2280941')",BX
129,"Stock(symbol='BXP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=137, clientId=10, permId=666915826, action='BUY', account='DU2280941')",BXP
130,"Stock(symbol='BYND', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=138, clientId=10, permId=666915909, action='BUY', account='DU2280941')",BYND
131,"Stock(symbol='C', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=139, clientId=10, permId=666915827, action='BUY', account='DU2280941')",C
132,"Stock(symbol='CACC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=140, clientId=10, permId=666915910, action='SELL', account='DU2280941')",CACC
133,"Stock(symbol='CACI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=141, clientId=10, permId=666915828, action='BUY', account='DU2280941')",CACI
134,"Stock(symbol='CAE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=142, clientId=10, permId=666915829, action='BUY', account='DU2280941')",CAE
135,"Stock(symbol='CAG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=143, clientId=10, permId=666915830, action='BUY', account='DU2280941')",CAG
136,"Stock(symbol='CAH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=144, clientId=10, permId=666915831, action='SELL', account='DU2280941')",CAH
137,"Stock(symbol='CASY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=145, clientId=10, permId=666915912, action='BUY', account='DU2280941')",CASY
138,"Stock(symbol='CAT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=146, clientId=10, permId=666915833, action='BUY', account='DU2280941')",CAT
139,"Stock(symbol='CB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=147, clientId=10, permId=666915834, action='BUY', account='DU2280941')",CB
140,"Stock(symbol='CBRE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=148, clientId=10, permId=666915835, action='BUY', account='DU2280941')",CBRE
141,"Stock(symbol='CCC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=149, clientId=10, permId=666915836, action='SELL', account='DU2280941')",CCC
142,"Stock(symbol='CCEP', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=150, clientId=10, permId=666915837, action='SELL', account='DU2280941')",CCEP
143,"Stock(symbol='CCI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=151, clientId=10, permId=666915838, action='BUY', account='DU2280941')",CCI
144,"Stock(symbol='CCK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=152, clientId=10, permId=666915839, action='BUY', account='DU2280941')",CCK
145,"Stock(symbol='CCL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=153, clientId=10, permId=666915840, action='SELL', account='DU2280941')",CCL
146,"Stock(symbol='CDAY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=154, clientId=10, permId=666915841, action='SELL', account='DU2280941')",CDAY
147,"Stock(symbol='CDK', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=155, clientId=10, permId=666915925, action='SELL', account='DU2280941')",CDK
148,"Stock(symbol='CDNS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=156, clientId=10, permId=666915929, action='SELL', account='DU2280941')",CDNS
149,"Stock(symbol='CDW', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=157, clientId=10, permId=666915928, action='BUY', account='DU2280941')",CDW
