,contract,direction,order,symbol
148,"Stock(symbol='CCI', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=156, clientId=10, permId=1534984415, action='SELL', account='DU2280941')",CCI
149,"Stock(symbol='CCK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=157, clientId=10, permId=1534984416, action='BUY', account='DU2280941')",CCK
150,"Stock(symbol='CCL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=158, clientId=10, permId=1534984417, action='SELL', account='DU2280941')",CCL
151,"Stock(symbol='CDAY', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=159, clientId=10, permId=1534984418, action='BUY', account='DU2280941')",CDAY
152,"Stock(symbol='CDK', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=160, clientId=10, permId=1534984496, action='BUY', account='DU2280941')",CDK
153,"Stock(symbol='CDNS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=161, clientId=10, permId=1534984498, action='BUY', account='DU2280941')",CDNS
154,"Stock(symbol='CDW', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=162, clientId=10, permId=1534984501, action='BUY', account='DU2280941')",CDW
155,"Stock(symbol='CEA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=163, clientId=10, permId=1534984420, action='BUY', account='DU2280941')",CEA
156,"Stock(symbol='CEO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=164, clientId=10, permId=1534984421, action='BUY', account='DU2280941')",CEO
157,"Stock(symbol='CERN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=165, clientId=10, permId=1534984502, action='SELL', account='DU2280941')",CERN
158,"Stock(symbol='CF', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=166, clientId=10, permId=1534984423, action='BUY', account='DU2280941')",CF
159,"Stock(symbol='CFG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=167, clientId=10, permId=1534984424, action='BUY', account='DU2280941')",CFG
160,"Stock(symbol='CFXA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=168, clientId=10, permId=1534984425, action='BUY', account='DU2280941')",CFXA
161,"Stock(symbol='CG', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=169, clientId=10, permId=1534984507, action='SELL', account='DU2280941')",CG
162,"Stock(symbol='CGC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=170, clientId=10, permId=1534984426, action='BUY', account='DU2280941')",CGC
163,"Stock(symbol='CGNX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=171, clientId=10, permId=1534984509, action='BUY', account='DU2280941')",CGNX
164,"Stock(symbol='CHA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=172, clientId=10, permId=1534984427, action='BUY', account='DU2280941')",CHA
165,"Stock(symbol='CHD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=173, clientId=10, permId=1534984428, action='BUY', account='DU2280941')",CHD
166,"Stock(symbol='CHL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=174, clientId=10, permId=1534984429, action='BUY', account='DU2280941')",CHL
167,"Stock(symbol='CHRW', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=175, clientId=10, permId=1534984512, action='BUY', account='DU2280941')",CHRW
168,"Stock(symbol='CHT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=176, clientId=10, permId=1534984430, action='BUY', account='DU2280941')",CHT
169,"Stock(symbol='CHU', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=177, clientId=10, permId=1534984431, action='BUY', account='DU2280941')",CHU
170,"Stock(symbol='CHWY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=178, clientId=10, permId=1534984432, action='SELL', account='DU2280941')",CHWY
171,"Stock(symbol='CI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=179, clientId=10, permId=1534984433, action='BUY', account='DU2280941')",CI
172,"Stock(symbol='CIB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=180, clientId=10, permId=1534984434, action='BUY', account='DU2280941')",CIB
173,"Stock(symbol='CIEN', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=181, clientId=10, permId=1534984435, action='BUY', account='DU2280941')",CIEN
174,"Stock(symbol='CINF', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=182, clientId=10, permId=1534984522, action='SELL', account='DU2280941')",CINF
175,"Stock(symbol='CL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=183, clientId=10, permId=1534984436, action='SELL', account='DU2280941')",CL
176,"Stock(symbol='CLR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=184, clientId=10, permId=1534984437, action='BUY', account='DU2280941')",CLR
177,"Stock(symbol='CLX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=185, clientId=10, permId=1534984438, action='SELL', account='DU2280941')",CLX
178,"Stock(symbol='CM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=186, clientId=10, permId=1534984439, action='BUY', account='DU2280941')",CM
179,"Stock(symbol='CMA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=187, clientId=10, permId=1534984440, action='SELL', account='DU2280941')",CMA
180,"Stock(symbol='CMCSA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=188, clientId=10, permId=1534984527, action='SELL', account='DU2280941')",CMCSA
181,"Stock(symbol='CMI', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=189, clientId=10, permId=1534984441, action='SELL', account='DU2280941')",CMI
182,"Stock(symbol='CMS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=190, clientId=10, permId=1534984442, action='BUY', account='DU2280941')",CMS
183,"Stock(symbol='CNA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=191, clientId=10, permId=1534984444, action='BUY', account='DU2280941')",CNA
184,"Stock(symbol='CNC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=192, clientId=10, permId=1534984446, action='BUY', account='DU2280941')",CNC
185,"Stock(symbol='CNHI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=193, clientId=10, permId=1534984447, action='BUY', account='DU2280941')",CNHI
186,"Stock(symbol='CNI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=194, clientId=10, permId=1534984448, action='BUY', account='DU2280941')",CNI
187,"Stock(symbol='CNP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=195, clientId=10, permId=1534984449, action='BUY', account='DU2280941')",CNP
188,"Stock(symbol='CNQ', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=196, clientId=10, permId=1534984450, action='BUY', account='DU2280941')",CNQ
189,"Stock(symbol='COF', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=197, clientId=10, permId=1534984451, action='BUY', account='DU2280941')",COF
190,"Stock(symbol='COLD', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=198, clientId=10, permId=1534984452, action='SELL', account='DU2280941')",COLD
191,"Stock(symbol='CONE', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=199, clientId=10, permId=1534984541, action='SELL', account='DU2280941')",CONE
192,"Stock(symbol='COO', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=200, clientId=10, permId=1534984453, action='SELL', account='DU2280941')",COO
193,"Stock(symbol='COP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=201, clientId=10, permId=1534984454, action='BUY', account='DU2280941')",COP
194,"Stock(symbol='COTY', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=202, clientId=10, permId=1534984456, action='BUY', account='DU2280941')",COTY
195,"Stock(symbol='COUP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=203, clientId=10, permId=1534984545, action='BUY', account='DU2280941')",COUP
196,"Stock(symbol='CP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=204, clientId=10, permId=1534984457, action='BUY', account='DU2280941')",CP
197,"Stock(symbol='CPB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=205, clientId=10, permId=1534984458, action='BUY', account='DU2280941')",CPB
198,"Stock(symbol='CPRT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=206, clientId=10, permId=1534984547, action='BUY', account='DU2280941')",CPRT
199,"Stock(symbol='CPT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=207, clientId=10, permId=1534984459, action='BUY', account='DU2280941')",CPT
200,"Stock(symbol='CRH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=208, clientId=10, permId=1534984461, action='BUY', account='DU2280941')",CRH
201,"Stock(symbol='CRL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=209, clientId=10, permId=1534984463, action='BUY', account='DU2280941')",CRL
202,"Stock(symbol='CRM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=210, clientId=10, permId=1534984464, action='BUY', account='DU2280941')",CRM
203,"Stock(symbol='CRWD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=211, clientId=10, permId=1534984552, action='SELL', account='DU2280941')",CRWD
204,"Stock(symbol='CS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=212, clientId=10, permId=1534984466, action='BUY', account='DU2280941')",CS
205,"Stock(symbol='CSCO', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=213, clientId=10, permId=1534984556, action='BUY', account='DU2280941')",CSCO
206,"Stock(symbol='CSGP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=214, clientId=10, permId=1534984557, action='SELL', account='DU2280941')",CSGP
207,"Stock(symbol='CSL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=215, clientId=10, permId=1534984467, action='BUY', account='DU2280941')",CSL
208,"Stock(symbol='CSX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=216, clientId=10, permId=1534984559, action='SELL', account='DU2280941')",CSX
209,"Stock(symbol='CTAS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=217, clientId=10, permId=1534984558, action='SELL', account='DU2280941')",CTAS
210,"Stock(symbol='CTL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=218, clientId=10, permId=1534984468, action='SELL', account='DU2280941')",CTL
211,"Stock(symbol='CTLT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=219, clientId=10, permId=1534984469, action='BUY', account='DU2280941')",CTLT
212,"Stock(symbol='CTVA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=220, clientId=10, permId=1534984470, action='SELL', account='DU2280941')",CTVA
213,"Stock(symbol='CUBE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=221, clientId=10, permId=1534984471, action='BUY', account='DU2280941')",CUBE
214,"Stock(symbol='CUK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=222, clientId=10, permId=1534984472, action='BUY', account='DU2280941')",CUK
215,"Stock(symbol='CVE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=223, clientId=10, permId=1534984473, action='BUY', account='DU2280941')",CVE
216,"Stock(symbol='CVNA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=224, clientId=10, permId=1534984475, action='SELL', account='DU2280941')",CVNA
217,"Stock(symbol='CVS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=225, clientId=10, permId=1534984476, action='SELL', account='DU2280941')",CVS
218,"Stock(symbol='CVX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=226, clientId=10, permId=1534984477, action='BUY', account='DU2280941')",CVX
219,"Stock(symbol='CW', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=227, clientId=10, permId=1534984478, action='BUY', account='DU2280941')",CW
220,"Stock(symbol='CXO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=228, clientId=10, permId=1534984479, action='BUY', account='DU2280941')",CXO
221,"Stock(symbol='CZR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=229, clientId=10, permId=1534984568, action='SELL', account='DU2280941')",CZR
222,"Stock(symbol='D', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=230, clientId=10, permId=1534984480, action='SELL', account='DU2280941')",D
223,"Stock(symbol='DAL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=231, clientId=10, permId=1534984481, action='BUY', account='DU2280941')",DAL
224,"Stock(symbol='DB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=232, clientId=10, permId=1534984482, action='BUY', account='DU2280941')",DB
225,"Stock(symbol='DBX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=233, clientId=10, permId=1534984572, action='SELL', account='DU2280941')",DBX
226,"Stock(symbol='DCI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=234, clientId=10, permId=1534984484, action='BUY', account='DU2280941')",DCI
227,"Stock(symbol='DCUE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=235, clientId=10, permId=1534984485, action='BUY', account='DU2280941')",DCUE
228,"Stock(symbol='DD', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=236, clientId=10, permId=1534984486, action='SELL', account='DU2280941')",DD
229,"Stock(symbol='DDOG', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=237, clientId=10, permId=1534984573, action='BUY', account='DU2280941')",DDOG
230,"Stock(symbol='DE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=238, clientId=10, permId=1534984487, action='BUY', account='DU2280941')",DE
231,"Stock(symbol='DEI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=239, clientId=10, permId=1534984488, action='BUY', account='DU2280941')",DEI
232,"Stock(symbol='DELL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=240, clientId=10, permId=1534984490, action='SELL', account='DU2280941')",DELL
233,"Stock(symbol='DFS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=241, clientId=10, permId=1534984491, action='SELL', account='DU2280941')",DFS
234,"Stock(symbol='DG', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=242, clientId=10, permId=1534984492, action='SELL', account='DU2280941')",DG
235,"Stock(symbol='DHI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=243, clientId=10, permId=1534984493, action='BUY', account='DU2280941')",DHI
236,"Stock(symbol='DISCA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=244, clientId=10, permId=1534984581, action='BUY', account='DU2280941')",DISCA
237,"Stock(symbol='DISH', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=245, clientId=10, permId=1534984583, action='BUY', account='DU2280941')",DISH
238,"Stock(symbol='DLB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=246, clientId=10, permId=1534984494, action='BUY', account='DU2280941')",DLB
239,"Stock(symbol='DLR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=247, clientId=10, permId=1534984495, action='SELL', account='DU2280941')",DLR
240,"Stock(symbol='DLTR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=248, clientId=10, permId=1534984585, action='BUY', account='DU2280941')",DLTR
241,"Stock(symbol='DNKN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=249, clientId=10, permId=1534984587, action='SELL', account='DU2280941')",DNKN
242,"Stock(symbol='DOCU', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=250, clientId=10, permId=1534984588, action='BUY', account='DU2280941')",DOCU
243,"Stock(symbol='DOV', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=251, clientId=10, permId=1534984497, action='SELL', account='DU2280941')",DOV
244,"Stock(symbol='DPZ', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=252, clientId=10, permId=1534984499, action='SELL', account='DU2280941')",DPZ
245,"Stock(symbol='DRE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=253, clientId=10, permId=1534984500, action='BUY', account='DU2280941')",DRE
246,"Stock(symbol='DRI', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=254, clientId=10, permId=1534984503, action='SELL', account='DU2280941')",DRI
247,"Stock(symbol='DT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=255, clientId=10, permId=1534984504, action='BUY', account='DU2280941')",DT
248,"Stock(symbol='DTE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=256, clientId=10, permId=1534984505, action='SELL', account='DU2280941')",DTE
249,"Stock(symbol='DUK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=257, clientId=10, permId=1534984506, action='BUY', account='DU2280941')",DUK
250,"Stock(symbol='DVA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=258, clientId=10, permId=1534984508, action='BUY', account='DU2280941')",DVA
251,"Stock(symbol='DVN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=259, clientId=10, permId=1534984510, action='SELL', account='DU2280941')",DVN
252,"Stock(symbol='DXC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=260, clientId=10, permId=1534984511, action='BUY', account='DU2280941')",DXC
253,"Stock(symbol='DXCM', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=261, clientId=10, permId=1534984604, action='BUY', account='DU2280941')",DXCM
254,"Stock(symbol='E', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=262, clientId=10, permId=1534984513, action='BUY', account='DU2280941')",E
255,"Stock(symbol='EBAY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=263, clientId=10, permId=1534984607, action='BUY', account='DU2280941')",EBAY
256,"Stock(symbol='EBAYL', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=264, clientId=10, permId=1534984609, action='BUY', account='DU2280941')",EBAYL
257,"Stock(symbol='EBR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=265, clientId=10, permId=1534984514, action='BUY', account='DU2280941')",EBR
258,"Stock(symbol='EC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=266, clientId=10, permId=1534984515, action='BUY', account='DU2280941')",EC
259,"Stock(symbol='ECL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=267, clientId=10, permId=1534984516, action='BUY', account='DU2280941')",ECL
260,"Stock(symbol='ED', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=268, clientId=10, permId=1534984517, action='BUY', account='DU2280941')",ED
261,"Stock(symbol='EDU', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=269, clientId=10, permId=1534984518, action='SELL', account='DU2280941')",EDU
262,"Stock(symbol='EEFT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=270, clientId=10, permId=1534984614, action='SELL', account='DU2280941')",EEFT
263,"Stock(symbol='EFX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=271, clientId=10, permId=1534984519, action='BUY', account='DU2280941')",EFX
264,"Stock(symbol='EIX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=272, clientId=10, permId=1534984520, action='BUY', account='DU2280941')",EIX
265,"Stock(symbol='ELAN', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=273, clientId=10, permId=1534984521, action='BUY', account='DU2280941')",ELAN
266,"Stock(symbol='ELS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=274, clientId=10, permId=1534984523, action='BUY', account='DU2280941')",ELS
267,"Stock(symbol='EMN', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=275, clientId=10, permId=1534984524, action='BUY', account='DU2280941')",EMN
268,"Stock(symbol='EMR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=276, clientId=10, permId=1534984525, action='SELL', account='DU2280941')",EMR
269,"Stock(symbol='ENB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=277, clientId=10, permId=1534984526, action='BUY', account='DU2280941')",ENB
270,"Stock(symbol='ENIA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=278, clientId=10, permId=1534984528, action='SELL', account='DU2280941')",ENIA
271,"Stock(symbol='ENIC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=279, clientId=10, permId=1534984529, action='BUY', account='DU2280941')",ENIC
272,"Stock(symbol='ENTG', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=280, clientId=10, permId=1534984625, action='SELL', account='DU2280941')",ENTG
273,"Stock(symbol='EOG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=281, clientId=10, permId=1534984530, action='BUY', account='DU2280941')",EOG
274,"Stock(symbol='EPAM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=282, clientId=10, permId=1534984531, action='SELL', account='DU2280941')",EPAM
275,"Stock(symbol='EPD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=283, clientId=10, permId=1534984532, action='BUY', account='DU2280941')",EPD
276,"Stock(symbol='EQH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=284, clientId=10, permId=1534984533, action='BUY', account='DU2280941')",EQH
277,"Stock(symbol='EQIX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=285, clientId=10, permId=1534984631, action='SELL', account='DU2280941')",EQIX
278,"Stock(symbol='EQNR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=286, clientId=10, permId=1534984534, action='BUY', account='DU2280941')",EQNR
279,"Stock(symbol='EQR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=287, clientId=10, permId=1534984535, action='BUY', account='DU2280941')",EQR
280,"Stock(symbol='ERIC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=288, clientId=10, permId=1534984643, action='BUY', account='DU2280941')",ERIC
281,"Stock(symbol='ES', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=289, clientId=10, permId=1534984536, action='BUY', account='DU2280941')",ES
282,"Stock(symbol='ET', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=290, clientId=10, permId=1534984537, action='BUY', account='DU2280941')",ET
283,"Stock(symbol='ETFC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=291, clientId=10, permId=1534984646, action='BUY', account='DU2280941')",ETFC
284,"Stock(symbol='ETN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=292, clientId=10, permId=1534984538, action='SELL', account='DU2280941')",ETN
285,"Stock(symbol='EVRG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=293, clientId=10, permId=1534984539, action='BUY', account='DU2280941')",EVRG
286,"Stock(symbol='EW', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=294, clientId=10, permId=1534984540, action='BUY', account='DU2280941')",EW
287,"Stock(symbol='EWBC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=295, clientId=10, permId=1534984647, action='BUY', account='DU2280941')",EWBC
288,"Stock(symbol='EXAS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=296, clientId=10, permId=1534984649, action='BUY', account='DU2280941')",EXAS
289,"Stock(symbol='EXC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=297, clientId=10, permId=1534984650, action='BUY', account='DU2280941')",EXC
290,"Stock(symbol='EXPD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=298, clientId=10, permId=1534984652, action='BUY', account='DU2280941')",EXPD
291,"Stock(symbol='EXPE', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=299, clientId=10, permId=1534984653, action='BUY', account='DU2280941')",EXPE
292,"Stock(symbol='EXR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=300, clientId=10, permId=1534984542, action='SELL', account='DU2280941')",EXR
293,"Stock(symbol='F', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=301, clientId=10, permId=1534984543, action='BUY', account='DU2280941')",F
294,"Stock(symbol='FAF', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=302, clientId=10, permId=1534984544, action='BUY', account='DU2280941')",FAF
295,"Stock(symbol='FANG', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=303, clientId=10, permId=1534984656, action='BUY', account='DU2280941')",FANG
296,"Stock(symbol='FAST', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=304, clientId=10, permId=1534984659, action='SELL', account='DU2280941')",FAST
